kind,repository,subject,status,owner,updated_at,expires_at,reason,source
idea,aeron-io/simple-binary-encoding,Old/new schema validation through IR and SbeTool,note,,2026-09-05T22:28:28Z,,Historical report: repository issue 27 already proposes old and new schema validation through IR and SbeTool. The record does not establish an implementation attempt or maintainer prohibition.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L461
idea,afnanenayet/diffsitter,Expose complementary semantic and non-semantic portions of syntax-aware diffs.,rejected,,2026-09-05T23:17:33Z,,Historical rejection reported that the public Difftastic design materially matched the central partition behavior.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L522
idea,alexandergrooff/mermaid-ascii,Route flowchart edges correctly through nested subgraph boundaries.,note,,2026-09-06T01:10:38Z,,Historical screening reported vague frame-geometry and routing overlap; no concrete implementation or source was recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L622
idea,asticode/go-astits,Multi-section PSI state handling,rejected,,2026-09-05T22:13:06Z,,Historical report: public fork materially overlaps multi-section PSI state handling.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L433
idea,benhoyt/goawk,Make named CSV fields assignable with the same record behavior as numbered fields.,note,,2026-09-05T23:48:33Z,,Historically screened out at an estimated 170–260 production lines under an older size requirement.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L566
idea,bokuweb/docx-rs,Preserve threaded-comment relationships and resolved state through paragraph-ID normalization and document round trips.,rejected,,2026-09-05T22:10:39Z,,Historical rejection reported equivalent thread-preserving normalization in Docxodus; it also cited the then-required size floor.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L424
idea,bootandy/dust,Show every hard-link pathname while charging storage to one deterministic owner.,rejected,,2026-09-05T23:46:50Z,,Historical rejection reported exact public analogues combining hard-link aliases with single-count accounting.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L564
idea,buildkite/terminal-to-html,Keep timestamp metadata attached to surviving visible terminal content across screen edits.,rejected,,2026-09-05T23:10:28Z,,Historical rejection reported that a prior content-owned timestamp implementation had been superseded by the current line-metadata design.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L513
idea,diskfs/go-diskfs,Read and write Rock Ridge sparse files with correct holes and virtual sizes.,note,,2026-09-05T22:05:03Z,,Historically screened out because canonical integration tests required an external container runtime and image.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L414
idea,donmccurdy/gltf-transform,Compact attribute feature IDs and aligned structural-metadata rows while preserving shared tables.,note,,2026-09-05T23:05:30Z,,Historically screened out because canonical NodeIO tests wrote files inside the source checkout.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L504
idea,dotabuff/manta,Keep deleted entity state available during callbacks while lookups expose committed packet state.,rejected,,2026-09-06T00:26:58Z,,Historical rejection reported that core callback buffering already existed; remote replay requirements were a separate setup obstacle.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L603
idea,earwig/mwparserfromhell,Support isolated extension-tag parsing profiles consistently in Python and C tokenizers.,note,,2026-09-05T23:35:09Z,,Historically screened out because the compiled tokenizer was a build-time snapshot and runtime rebuilds were prohibited.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L547
idea,egraphs-good/egglog,Recursive child extraction,note,,2026-09-05T22:48:20Z,,Historical report: recursive child extraction is already proposed upstream and the smallest complete implementation is below the production footprint floor. The record does not establish an implementation attempt or maintainer prohibition.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L489
idea,emersion/go-imap,Compose CATENATE APPEND messages from ordered text and URL parts with atomic failure.,rejected,,2026-09-05T21:34:14Z,,Historical rejection reported matching behavior and invariants in a public implementation.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L353
idea,emicklei/proto,Clone protobuf syntax trees without shared mutable state while preserving internal relationships.,rejected,,2026-09-06T01:17:17Z,,Historical rejection reported a direct cross-language analogue; it also cited a familiar deep-copy pattern and insufficient size.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L627
idea,encounter/objdiff,Keep data relocations aligned with corresponding targets when surrounding byte edits shift offsets.,note,,2026-09-05T23:19:09Z,,Historically screened out because the smallest correct repair was below the then-required size and file floors.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L526
idea,eyevinn/mp4ff,Honor per-sample encryption groups and key rotation when decrypting fragmented MP4.,rejected,,2026-09-05T21:56:28Z,,Historical rejection reported equivalent sample-group key rotation in Chromium and OxideAV.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L398
idea,gkjohnson/three-mesh-bvh,Preserve concrete GeometryBVH types across serialization and worker generation.,note,,2026-09-06T00:00:03Z,,Historically screened out because proposed worker coverage depended on a runtime service and fixed port.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L579
idea,goccy/go-yaml,Isolate per-document YAML anchor scopes while allowing external definitions and deterministic duplicate errors.,rejected,,2026-09-06T00:08:09Z,,Historical rejection reported exact public behavior in superstrong/yaml-io.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L586
idea,harehare/mq,Update shared Markdown link definitions through normalized reference links.,note,,2026-09-06T00:10:57Z,,"Historically rejected because existing issues proposed the same behavior; no implementation or rejected maintainer decision was recorded, so issue existence is advisory.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L589
idea,hlorenzi/customasm,Resolve candidate-end addresses consistently for variable-width PC-relative encodings.,note,,2026-09-05T23:27:10Z,,Historically screened out because the complete implementation was below the then-required size floor.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L538
idea,jac3km4/redscript,Warn when a method-wrapper control-flow path can exit without calling the wrapped method.,used,,2026-09-06T00:58:58Z,,"Recorded as completed on 2026-09-06; this records prior use, not platform acceptance.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L617
idea,johnfercher/maroto,Automatic text-row continuation across physical pages,rejected,,2026-09-05T23:50:31Z,,Historical report: row splitting has direct public issue and renderer analogues while the remaining layout defects are below the production footprint floor.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L568
idea,jotaen/klog,Duplicate-date mutation correction,note,,2026-09-05T22:30:44Z,,Historical report: duplicate-date mutation fix has prior repository history and falls well below the production line floor. The nature of the prior history was not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L462
idea,koto-lang/koto,Coordinate concurrent imports across shared interpreters without confusing recursion or publishing stale exports.,note,,2026-09-05T23:30:41Z,,Historically screened out because proposed public coverage relied on wall-clock waiting; no inherent behavior rejection was recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L545
idea,kozea/weasyprint,Keep one logical PDF/UA structure element when semantic content spans multiple pages.,note,,2026-09-05T22:36:01Z,,Historically screened out because the complete implementation was below the then-required size floor.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L471
idea,laihoe/demoparser,Reject stale Source 2 entity handles when slot generations change across deletion and recreation.,note,,2026-09-05T23:12:21Z,,Historically screened out because canonical builds required network access and modified source files.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L516
idea,libpdf-js/core,Form XObject text traversal,rejected,,2026-09-05T22:26:38Z,,Historical report: canonical tests write generated files into the checkout and Form XObject text traversal has exact public analogues.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L453
idea,linebender/parley,Tab-stop expansion,rejected,,2026-09-05T22:11:22Z,,Historical report: tab-stop expansion materially matches public Cosmic Text and egui implementations.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L425
idea,mido/mido,Round-trip SMPTE MIDI time divisions and use tempo-independent timing in file APIs.,note,,2026-09-05T21:44:26Z,,Historically screened out because the natural implementation was below the then-required size floor.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L372
idea,mooman219/fontdue,Expose embedded OpenType bitmap glyph strikes through public rasterization APIs.,rejected,,2026-09-05T22:43:53Z,,Historical rejection reported an exact OxiText analogue and also cited the then-required size and file floors.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L484
idea,moov-io/ach,Recompute balancing offsets correctly when segmenting prebalanced mixed ACH batches.,rejected,,2026-09-05T23:43:18Z,,"Historical rejection reported overlap with an existing issue and pull request, and also cited insufficient size; the pull-request overlap remains the recorded basis.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L557
idea,ohmjs/ohm,Resolve same-named parameterized grammar rules by arity across matching and semantic actions.,note,,2026-09-06T00:43:00Z,,Historically screened out because canonical baseline tests wrote files across source workspace packages.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L611
idea,omerbenamram/evtx,Reused-chunk traversal while tailing EVTX,note,,2026-09-05T23:12:25Z,,Historical report: public tailing issue already frames reused chunk traversal and the canonical suite depends on large provider fixtures. The record does not establish an implementation attempt or maintainer prohibition.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L517
idea,oxidecomputer/typify,Prevent generated additional-property maps from taking ownership of declared JSON keys.,note,,2026-09-05T23:26:03Z,,Historically screened out because the correct implementation was below the then-required size and file floors.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L536
idea,pantor/ruckig,"Make trajectory timing and extrema queries agree across braking, profile, and trailing motion.",note,,2026-09-05T22:38:57Z,,Historically screened out for unavailable offline multi-section construction and insufficient size.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L478
idea,parquet-go/parquet-go,Preserve nested renamed fields during schema evolution by honoring stable Parquet field IDs.,note,,2026-09-05T22:26:49Z,,Historically screened out because canonical tests wrote temporary files inside the source checkout.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L456
idea,paulmach/orb,Wrapped-world tile coverage at the antimeridian,rejected,,2026-09-06T00:00:10Z,,Historical report: wrapped-world tile coverage has direct public world-copy and longitude-wrap analogues.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L580
idea,pdfcpu/pdfcpu,Preserve the retained widget field-tree closure when extracting PDF pages.,note,,2026-09-05T21:59:45Z,,"Historically screened out for a reported conflict between repository contribution policy and task authorship; this is repository policy, not a behavior rejection.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L389
idea,pierrec/lz4,LZ4 frame DictID and independent-versus-linked dictionary semantics,rejected,,2026-09-05T22:17:12Z,,Historical report: reference C frame API already defines the same DictID and independent-versus-linked dictionary semantics.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L438
idea,pmp-library/pmp-library,Reject malformed PMP meshes without mutating the destination mesh.,note,,2026-09-06T00:43:00Z,,"Only a reservation was recorded on 2026-09-06; no rejection, completion, current owner, or live reservation evidence is present.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L613
idea,pomsky-lang/pomsky,Reject semantically empty negated character groups for Rust regex targets.,note,,2026-09-05T22:28:06Z,,Historically screened out because existing normalization left too little implementation for the then-required size floor.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L460
idea,productdevbook/hucre,"Preserve pivot, slicer, and timeline dependencies when copying worksheets between workbooks.",note,,2026-09-05T22:47:31Z,,Historically screened out because complete dependency transfer exceeded the then-required size ceiling.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L488
idea,proj4js/proj4js,Epoch-updated Helmert state and transforms,rejected,,2026-09-05T22:13:06Z,,Historical report: equivalent epoch-updated Helmert state and transforms are public in PROJ.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L432
idea,pydicom/pydicom,Defer DICOM JSON BulkDataURI resolution while preserving URI identity and deterministic access failures.,note,,2026-09-05T21:57:03Z,,"Historically screened out for lack of a committed dependency lock; this is a reproducibility observation, not a behavior ban.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L403
idea,restic/restic,Store oversized extended attributes as repository data while preserving reachability across backup and maintenance operations.,rejected,,2026-09-05T22:12:03Z,,Historical rejection reported material overlap with public chunked-object and oversized-attribute changes.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L429
idea,rigetti/pyquil,Evaluate program-defined gates and selectable qubit ordering in program unitary calculations.,note,,2026-09-05T23:44:29Z,,Historically screened out because the correct implementation was below the then-required size and file floors.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L561
idea,rtfpessoa/diff2html,"Arbitrary-parent combined-diff parsing, state tracking, and rendering",rejected,,2026-09-05T23:09:00Z,,"Historical report: a close public implementation already provides arbitrary-parent combined-diff parsing, state tracking, and rendering.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L511
idea,rust-minidump/rust-minidump,Distinguish explicit CFI stack termination from unavailable unwind information and suppress only inappropriate fallbacks.,note,,2026-09-05T22:19:46Z,,Historically screened out because the complete implementation was below the then-required size floor.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L440
idea,scikit-rf/scikit-rf,"Preserve mixed-mode Touchstone port topology, impedances, and matrix order through round trips.",note,,2026-09-05T21:54:45Z,,"Historically screened out for source-checkout test writes and insufficient size; these are setup and scope observations, not a behavior ban.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L394
idea,sharkdp/numbat,Previously investigated logarithmic-unit support,rejected,,2026-09-05T22:05:28Z,,Historical report: listed logarithmic-unit scope has close public prior art and unsuitable implementation size.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L419
idea,slatedb/slatedb,Use durable WalReader consumer leases to control WAL retention or garbage collection.,rejected,,2026-09-19T12:41:03Z,,"Conflicts with the accepted CDC RFC: WAL retention is outside WalReader, which does not coordinate with the garbage collector or manifest; consumers must preserve needed WALs themselves.",https://github.com/slatedb/slatedb/blob/main/rfcs/0019-change-data-capture.md#non-goals
idea,suyashkumar/dicom,Honor nested DICOM character-set inheritance and item overrides without leaking decoding state.,rejected,,2026-09-05T21:49:23Z,,Historical rejection reported materially equivalent parent-encoding handling in pydicom.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L380
idea,tdewolff/canvas,Draw filled and stroked paths through projective transforms while preserving path semantics.,note,,2026-09-05T23:09:16Z,,Historically screened out because the required Go runtime exposed a pre-existing full-suite failure.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L510
idea,timbray/quamina,Array-consistent absent-field transitions,rejected,,2026-09-05T22:30:44Z,,Historical report: aws event-ruler already implements array-consistent absent-field transitions.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L463
idea,toml-rs/toml,Make array-of-tables entry spans cover their owned source without including the next sibling.,note,,2026-09-06T00:19:23Z,,Historically screened out for changed canonical expectations and a small parser repair; no explicit maintainer prohibition was recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L593
idea,twpayne/go-geom,Round-trip connected circular and compound curves across geometry models and codecs.,note,,2026-09-05T21:54:41Z,,Historically screened out because the repository was reported maintenance-only; repository eligibility must be rechecked separately.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L392
idea,vega/ts-json-schema-generator,Template-literal pattern properties,note,,2026-09-05T22:21:04Z,,Historical report: open issue 1859 already requests template-literal pattern properties. The record does not establish an implementation attempt or maintainer prohibition.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L442
idea,wader/fq,Preserve section-local PCAPNG timestamp interpretation in packet and flow views.,note,,2026-09-06T00:30:25Z,,Historically screened out at an estimated 160–250 production lines under an older size requirement.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L605
idea,wokwi/rp2040js,"Honor RP2040 reset domains across modeled peripherals, pending activity, and pin state.",rejected,,2026-09-05T22:52:04Z,,"Historical rejection reported close rp2040_emu, Bramble, and Renode analogues; the additional 400-line-floor objection is obsolete scope history.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L495
idea,yeslogic/allsorts,Format 14 implementation,rejected,,2026-09-05T21:37:08Z,,Historical report: materially equivalent format 14 implementations already public.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L354
idea,samber/slog-multi,"Bounded asynchronous slog pipeline with shared derived lifecycle, Flush barrier and shutdown",rejected,,2026-09-19T13:49:59Z,,"User-reported publicly-solved rejection. The pinned faustbrian/go-log implementation supplies bounded serial delivery, shared derived-handler lifecycle, record freezing, Flush watermark and draining shutdown on slog.Handler/slog.Record; builder/pipeline adaptation does not make this core original.",https://github.com/faustbrian/go-log/blob/5af635cc02767785ecb241b664c8965988190710/handler/async/async.go
repo,rs/zerolog,,reserved,caae39c4-3a8b-464c-8a48-0d9d1d4f9282,2026-09-19T14:00:22.123602Z,2026-09-20T14:00:22.123602Z,Active creation reservation.,https://github.com/rs/zerolog
repo,encode/httpcore,,reserved,0865c2c89a6a46969b3b5a9494a86908,2026-09-19T14:00:28Z,2026-09-20T14:00:28Z,,
